Group,Marker Icon,Marker Color,Icon Color,Custom Size,Name,Image,Description,Location,Latitude,Longitude
Self-Propelled Arty,media/icons/Armco Icons/SPG Arty/SPG_Arty_se_r.png,,,,Bushtrek,,"<b>UNIT NAME</b>: Bushtrek</br><b>UNIT TYPE</b>: Self-Propelled Arty</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Beos</b>: DoughyKebab</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-2.635789,12.744141
Combat Medic,media/icons/Armco Icons/cmed/cmed_s_green.png,,,,Flatline,,"<b>UNIT NAME</b>: Flatline</br><b>UNIT TYPE</b>: Combat Medic</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>DoughyKebab</b>: crowley</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,22.674847,27.861328
Fighter Squadron,media/icons/Armco Icons/fighter/fighter_ne.png,,,,Warlock,,"<b>UNIT NAME</b>: Warlock</br><b>UNIT TYPE</b>: Fighter Squadron</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>crowley</b>: Ish</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-41.442726,12.744141
Corvette,media/icons/Armco Icons/Corvette/cor_ne_b.png,,,,Donut,,"<b>UNIT NAME</b>: Donut</br><b>UNIT TYPE</b>: Corvette</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Ish</b>: Cup of Liber-Free</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,6.053161,12.744141
VTOL Heavy Transport,media/icons/Armco Icons/vtol/vtol_ne_b.png,,,,Wayfarer,,"<b>UNIT NAME</b>: Wayfarer</br><b>UNIT TYPE</b>: VTOL Heavy Troop</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Cup of Liber-Free</b>: Atlas (SHL)</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,6.053161,12.744141
Mechanized Infantry,media/icons/Armco Icons/MechINF/MechINF_sw.png,,,,IronSides,,"<b>UNIT NAME</b>: IronSides</br><b>UNIT TYPE</b>: Mechanized Inf.</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Atlas (SHL)</b>: Ser_Swenfeld (Ironsides Mechinf)</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-27.44979,12.744141
Engineer,media/icons/Armco Icons/Eng/eng_se_g.png,,,,Menders,,"<b>UNIT NAME</b>: Menders</br><b>UNIT TYPE</b>: Combat Engineers</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Ser_Swenfeld (Ironsides Mechinf)</b>: Lethal [MF Technical Solutions]</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-11.264612,12.744141
Fighter Squadron,media/icons/Armco Icons/fighter/fighter_s.png,,,,Monarchs,,"<b>UNIT NAME</b>: Monarchs</br><b>UNIT TYPE</b>: Fighter Squadron</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Lethal [MF Technical Solutions]</b>: Bimmbino</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-11.264612,12.744141
Combat Medic,media/icons/Armco Icons/cmed/cmed_ne_green.png,,,,MedTechs,,"<b>UNIT NAME</b>: MedTechs</br><b>UNIT TYPE</b>: Combat Medic</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Bimmbino</b>: SharpPixels08</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,14.51978,12.744141
Irregular Infantry,media/icons/Armco Icons/inf/inf_s_green.png,,,,Jesters,,"<b>UNIT NAME</b>: Jesters</br><b>UNIT TYPE</b>: Irregular Infantry</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>SharpPixels08</b>: jojo (Jesters last joke)</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,18.646245,20.214844
Light Vehicle,media/icons/Armco Icons/GrdLight/grdlight_se_r.png,,,,Tuath,,"<b>UNIT NAME</b>: Tuath</br><b>UNIT TYPE</b>: Light Vehicle</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>jojo (Jesters last joke)</b>: Rhal</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-19.394068,12.744141
Combat Medic,media/icons/Armco Icons/cmed/cmed_ne_green.png,,,,Bandage,,"<b>UNIT NAME</b>: Bandage</br><b>UNIT TYPE</b>: Combat Medic</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Rhal</b>: GoldFish</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,1.757537,20.214844
Special Forces - Sapper,media/icons/Armco Icons/inf/inf_n_green.png,,,,OilSkins,,"<b>UNIT NAME</b>: OilSkins</br><b>UNIT TYPE</b>: Sappers</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>GoldFish</b>: Chester (Oilskins)</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-47.635784,12.744141
Mechanized Infantry,media/icons/Armco Icons/MechINF/MechINF_nw.png,,,,Animal,,"<b>UNIT NAME</b>: Animal</br><b>UNIT TYPE</b>: Mechanized Inf.</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Chester (Oilskins)</b>: Scouts Finally Resting</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-41.442726,12.744141
Special Forces,media/icons/Armco Icons/inf/inf_sw_green.png,,,,Crawler,,"<b>UNIT NAME</b>: Crawler</br><b>UNIT TYPE</b>: Special Forces</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: Yes</br><b>Unit History</b>: </br><b>Scouts Finally Resting</b>: Crusader</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,44.024422,27.861328
VTOL,media/icons/Armco Icons/vtol/vtol_sw_b.png,,,,Angels,,"<b>UNIT NAME</b>: Angels</br><b>UNIT TYPE</b>: VTOL multi-purpose</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Crusader</b>: Kaelnovar</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,47.100045,35.332031
Engineer,media/icons/Armco Icons/Eng/eng_s_g.png,,,,Kirise,,"<b>UNIT NAME</b>: Kirise</br><b>UNIT TYPE</b>: Combat Engineers</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Kaelnovar</b>: Sir Waffleson III</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,26.588527,35.332031
Light Vehicle,media/icons/Armco Icons/GrdLight/grdlight_se_r.png,,,,Puma,,"<b>UNIT NAME</b>: Puma</br><b>UNIT TYPE</b>: Light Vehicle</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Sir Waffleson III</b>: Briturion</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,44.024422,43.066406
PA Infantry,media/icons/Armco Icons/PAInf/PAInf_n.png,,,,Badger-1,,"<b>UNIT NAME</b>: Badger-1</br><b>UNIT TYPE</b>: PA Inf.</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Briturion</b>: Sky</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,22.674847,43.066406
Engineer,media/icons/Armco Icons/Eng/eng_se_g.png,,,,Brick,,"<b>UNIT NAME</b>: Brick</br><b>UNIT TYPE</b>: Combat Engineers</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Sky</b>: Darman501</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,22.674847,43.066406
Self-Propelled Arty,media/icons/Armco Icons/SPG Arty/SPG_Arty_s_r.png,,,,Powder,,"<b>UNIT NAME</b>: Powder</br><b>UNIT TYPE</b>: Self-Propelled Arty</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Darman501</b>: Nick (Powder Monkeys)</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,22.674847,43.066406
Special Forces,media/icons/Armco Icons/inf/inf_nw_green.png,,,,Nocturne,,"<b>UNIT NAME</b>: Nocturne</br><b>UNIT TYPE</b>: Special Forces</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: Yes</br><b>Unit History</b>: </br><b>Nick (Powder Monkeys)</b>: Via Nocturne</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,40.913513,50.537109
Destroyer,media/icons/Armco Icons/Destroyer/Destroyer_sw_b.png,,,,Gundaria,,"<b>UNIT NAME</b>: Gundaria</br><b>UNIT TYPE</b>: Destroyer</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Via Nocturne</b>: Andarus [AMS Gundaria]</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,30.448674,73.037109
Fighter Squadron,media/icons/Armco Icons/fighter/fighter_s.png,,,,Austringer,,"<b>UNIT NAME</b>: Austringer</br><b>UNIT TYPE</b>: Fighter Squadron</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Andarus [AMS Gundaria]</b>: Teddygraham021</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,47.100045,95.800781
Corvette,media/icons/Armco Icons/Corvette/cor_s_b.png,,,,Skywatcher,,"<b>UNIT NAME</b>: Skywatcher</br><b>UNIT TYPE</b>: Corvette</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Teddygraham021</b>: Kiks</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,30.448674,88.242188
Fighter Squadron,media/icons/Armco Icons/fighter/fighter_nw.png,,,,Kappa,,"<b>UNIT NAME</b>: Kappa</br><b>UNIT TYPE</b>: Fighter Squadron</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Kiks</b>: Zezura</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,37.579413,12.744141
Drones,#N/A,,,,UNKNOWN Drones,,"<b>UNIT NAME</b>: UNKNOWN Drones</br><b>UNIT TYPE</b>: Drones</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Zezura</b>: </br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,52.589701,80.859375
Fighter Squadron,media/icons/Armco Icons/fighter/fighter_sw.png,,,,Shrike,,"<b>UNIT NAME</b>: Shrike</br><b>UNIT TYPE</b>: Fighter Squadron</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b></b>: Gyr (No. 701 Squadron)</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,47.100045,65.654297
Ground Light Battle Tank,media/icons/Armco Icons/LghTank/LhgTnk_se_r.png,,,,Lou,,"<b>UNIT NAME</b>: Lou</br><b>UNIT TYPE</b>: Light Battle Tank</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Gyr (No. 701 Squadron)</b>: Chuckthewizard (Gavin's Lads)</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,26.588527,80.859375
Corvette,media/icons/Armco Icons/Corvette/cor_s_b.png,,,,Sunspot,,"<b>UNIT NAME</b>: Sunspot</br><b>UNIT TYPE</b>: Corvette</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Chuckthewizard (Gavin's Lads)</b>: cbass</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,30.448674,88.242188
Corvette,media/icons/Armco Icons/Corvette/cor_sw_b.png,,,,Pirate,,"<b>UNIT NAME</b>: Pirate</br><b>UNIT TYPE</b>: Corvette</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>cbass</b>: ELECTROHALO8 (Eminent domain)</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,44.024422,103.359375
Irregular Infantry,media/icons/Armco Icons/inf/inf_sw_green.png,,,,Torment,,"<b>UNIT NAME</b>: Torment</br><b>UNIT TYPE</b>: Irregular Infantry</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>ELECTROHALO8 (Eminent domain)</b>: TabbyInBoots</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,44.024422,103.359375
Corvette,media/icons/Armco Icons/Corvette/cor_sw_b.png,,,,Cannon,,"<b>UNIT NAME</b>: Cannon</br><b>UNIT TYPE</b>: Corvette</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>TabbyInBoots</b>: Will</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,49.894634,103.359375
Ground Main Battle Tank,media/icons/Armco Icons/MainTank/Main_Tnk_s_r.png,,,,Mother,,"<b>UNIT NAME</b>: Mother</br><b>UNIT TYPE</b>: Main Battle Tank</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Will</b>: TheScotsmanWho</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,26.588527,80.859375
Ground Heavy Battle Tank,media/icons/Armco Icons/Heavy Tank/Heavy_Tank_nw_r.png,,,,Kobold,,"<b>UNIT NAME</b>: Kobold</br><b>UNIT TYPE</b>: Heavy Battle Tank</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>TheScotsmanWho</b>: TheShowEnds</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,30.448674,88.242188
Self-Propelled Arty,media/icons/Armco Icons/SPG Arty/SPG_Arty_sw_r.png,,,,Bite,,"<b>UNIT NAME</b>: Bite</br><b>UNIT TYPE</b>: Self-Propelled Arty</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>TheShowEnds</b>: The Cancer-Mancer</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,26.588527,80.859375
Ground Main Battle Tank,media/icons/Armco Icons/MainTank/Main_Tnk_sw_r.png,,,,Maw,,"<b>UNIT NAME</b>: Maw</br><b>UNIT TYPE</b>: Main Battle Tank</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>The Cancer-Mancer</b>: lazerslayer64 (Zeta Battalion</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,30.448674,103.359375
Corvette,media/icons/Armco Icons/Corvette/cor_sw_b.png,,,,Sunshine,,"<b>UNIT NAME</b>: Sunshine</br><b>UNIT TYPE</b>: Corvette</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: ESTIMATED CAPTURE OR DESTRUCTION OF VESSEL. 5 ROUNDS</br><b>lazerslayer64 (Zeta Battalion</b>: cbass</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,34.089061,95.800781
Bomber Squadron,media/icons/Armco Icons/Bomber/Bomber_s.png,,,,Courier,,"<b>UNIT NAME</b>: Courier</br><b>UNIT TYPE</b>: Bomber Squadron</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>cbass</b>: Bluebelle11 (Bombers / H.D.P.S)</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-19.394068,88.242188
Corvette,media/icons/Armco Icons/Corvette/cor_s_b.png,,,,Starbird,,"<b>UNIT NAME</b>: Starbird</br><b>UNIT TYPE</b>: Corvette</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Bluebelle11 (Bombers / H.D.P.S)</b>: LDS</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,26.588527,95.800781
Bomber Squadron,media/icons/Armco Icons/Bomber/Bomber_nw.png,,,,Cracker,,"<b>UNIT NAME</b>: Cracker</br><b>UNIT TYPE</b>: Bomber Squadron</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>LDS</b>: greatthealex</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,47.100045,95.800781
Corvette,media/icons/Armco Icons/Corvette/cor_sw_b.png,,,,Vigilance,,"<b>UNIT NAME</b>: Vigilance</br><b>UNIT TYPE</b>: Corvette</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>greatthealex</b>: Lazorus</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,40.913513,95.800781
VTOL Heavy Transport,media/icons/Armco Icons/vtol/vtol_sw_b.png,,,,Charon,,"<b>UNIT NAME</b>: Charon</br><b>UNIT TYPE</b>: VTOL Heavy Troop</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Lazorus</b>: Venxic</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,40.913513,95.800781
Basic Infantry,media/icons/Armco Icons/inf/inf_se_green.png,,,,Canners,,"<b>UNIT NAME</b>: Canners</br><b>UNIT TYPE</b>: Infantry</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Venxic</b>: JamesPond</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,49.894634,103.359375
Heavy Air Transport,media/icons/Armco Icons/HAT/hat_sw.png,,,,Beacon,,"<b>UNIT NAME</b>: Beacon</br><b>UNIT TYPE</b>: Heavy Air Transport</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>JamesPond</b>: Cobalt (RMC - HAT)</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,22.674847,43.066406
Mechanized Infantry,media/icons/Armco Icons/MechINF/MechINF_ne.png,,,,Matador,,"<b>UNIT NAME</b>: Matador</br><b>UNIT TYPE</b>: Mechanized Inf.</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Cobalt (RMC - HAT)</b>: Proxy</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,26.588527,35.332031
Ground Logi,media/icons/Armco Icons/Logi/Logi_se.png,,,,Kumovi,,"<b>UNIT NAME</b>: Kumovi</br><b>UNIT TYPE</b>: Logi Truck</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Proxy</b>: Plinko221 (Efrid333)</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,18.646245,50.537109
Basic Infantry,media/icons/Armco Icons/inf/inf_nw_green.png,,,,Pigeon,,"<b>UNIT NAME</b>: Pigeon</br><b>UNIT TYPE</b>: Infantry</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Plinko221 (Efrid333)</b>: PigeonPrime [Pigeon Patrol, Inf]</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,37.579413,88.242188
Corvette,media/icons/Armco Icons/Corvette/cor_nw_b.png,,,,Terra,,"<b>UNIT NAME</b>: Terra</br><b>UNIT TYPE</b>: Corvette</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>PigeonPrime [Pigeon Patrol, Inf]</b>: tim.s | Nexus Brigade</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,26.588527,95.800781
Destroyer,media/icons/Armco Icons/Destroyer/Destroyer_se_b.png,,,,Longbow,,"<b>UNIT NAME</b>: Longbow</br><b>UNIT TYPE</b>: Destroyer</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>tim.s | Nexus Brigade</b>: Doujou (Destroyer, Longbow)</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,-6.926427,110.917969
Light Mech,media/icons/Armco Icons/LghMech/lgh_mech_ne.png,,,,Razor,,"<b>UNIT NAME</b>: Razor</br><b>UNIT TYPE</b>: Light Mech</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Doujou (Destroyer, Longbow)</b>: Raizure</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,44.024422,103.359375
VTOL Heavy Lift,media/icons/Armco Icons/vtol/vtol_s_b.png,,,,Sumer,,"<b>UNIT NAME</b>: Sumer</br><b>UNIT TYPE</b>: VTOL Heavy Lift</br><b>ACTIVE</b>: Yes</br><b>Equipment or Unit Enhancement</b>: </br><b>Limited Ammunitions</b>: </br><b>Abilities</b>: </br><b>Force Strength</b>: </br><b>Stealth </b>: No</br><b>Unit History</b>: </br><b>Raizure</b>: AutoDave</br><br><a href=""""><h3>Unit Dossier</h3></a></br>",,49.894634,103.359375
